"Code","market"
"TN0266","Martin-Union City, TN CSA"
"TN0036","Martin-Union City, TN CSA"
"TN0251","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0125","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0411","Mcnairy:TN"
"TN0151","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0104","Jackson-Brownsville, TN CSA"
"TN0292","Knoxville-Morristown-Sevierville, TN CSA"
"TN0705","Greene:TN"
"TN0828","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0153","Memphis-Forrest City, TN-MS-AR CSA"
"TN0142","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0012","Martin-Union City, TN CSA"
"TN0069","Henry:TN"
"TN0089","Perry:TN"
"TN0090","Pickett:TN"
"TN0242","Knoxville-Morristown-Sevierville, TN CSA"
"TN0043","Giles:TN"
"TN0097","Putnam:TN"
"TN0004","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0241","Knoxville-Morristown-Sevierville, TN CSA"
"TN0100","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0095","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0025","Knoxville-Morristown-Sevierville, TN CSA"
"TN0152","Knoxville-Morristown-Sevierville, TN CSA"
"TN0088","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0013","Memphis-Forrest City, TN-MS-AR CSA"
"TN0228","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0154","Memphis-Forrest City, TN-MS-AR CSA"
"TN0063","Macon:TN"
"TN0763","Scott:TN"
"TN0099","Benton:TN"
"TN0065","Dyer:TN"
"TN0406","Lauderdale:TN"
"TN0113","White:TN"
"TN0029","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0269","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0770","Knoxville-Morristown-Sevierville, TN CSA"
"TN0730","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0191","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0195","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0836","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0837","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0838","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0811","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0830","Giles:TN"
"TN0588","Memphis-Forrest City, TN-MS-AR CSA"
"TN0832","Van Buren:TN"
"TN0591","Memphis-Forrest City, TN-MS-AR CSA"
"TN0452","Knoxville-Morristown-Sevierville, TN CSA"
"TN0813","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0808","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0137","Knoxville-Morristown-Sevierville, TN CSA"
"TN0127","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0535","Hickman:TN"
"TN0801","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0516","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0372","Jackson-Brownsville, TN CSA"
"TN0846","Memphis-Forrest City, TN-MS-AR CSA"
"TN0586","Knoxville-Morristown-Sevierville, TN CSA"
"TN0778","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0181","Knoxville-Morristown-Sevierville, TN CSA"
"TN0436","Memphis-Forrest City, TN-MS-AR CSA"
"TN0847","Memphis-Forrest City, TN-MS-AR CSA"
"TN0582","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0637","White:TN"
"TN0854","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0462","Claiborne:TN"
"TN0644","Claiborne:TN"
"TN0860","Montgomery:TN"
"TN0570","Montgomery:TN"
"TN0673","Montgomery:TN"
"TN0852","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0851","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0590","Memphis-Forrest City, TN-MS-AR CSA"
"TN0849","Cumberland:TN"
"TN0765","Cumberland:TN"
"TN0827","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0825","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0826","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0824","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0835","DeKalb:TN"
"TN0592","Memphis-Forrest City, TN-MS-AR CSA"
"TN0764","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0136","Knoxville-Morristown-Sevierville, TN CSA"
"TN0774","Hickman:TN"
"TN0106","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0772","Franklin:TN"
"TN0853","Cumberland:TN"
"TN0493","Fentress:TN"
"TN0549","Knoxville-Morristown-Sevierville, TN CSA"
"TN0497","Franklin:TN"
"TN0831","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0532","Henry:TN"
"TN0500","Greene:TN"
"TN0839","Martin-Union City, TN CSA"
"TN0804","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0507","Grundy:TN"
"TN0140","Knoxville-Morristown-Sevierville, TN CSA"
"TN0528","Jackson-Brownsville, TN CSA"
"TN0779","Jackson-Brownsville, TN CSA"
"TN0771","Henderson:TN"
"TN0863","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0215","Wayne:TN"
"TN0537","Houston:TN"
"TN0784","Memphis-Forrest City, TN-MS-AR CSA"
"TN0141","Knoxville-Morristown-Sevierville, TN CSA"
"TN0199","Johnson:TN"
"TN0200","Knoxville-Morristown-Sevierville, TN CSA"
"TN0664","Knoxville-Morristown-Sevierville, TN CSA"
"TN0780","Lauderdale:TN"
"TN0551","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0131","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0178","Lewis:TN"
"TN0176","Lincoln:TN"
"TN0554","Knoxville-Morristown-Sevierville, TN CSA"
"TN0562","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0130","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0182","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0455","Carroll:TN"
"TN0179","Warren:TN"
"TN0559","Mcnairy:TN"
"TN0776","Meigs:TN"
"TN0611","Memphis-Forrest City, TN-MS-AR CSA"
"TN0782","Memphis-Forrest City, TN-MS-AR CSA"
"TN0841","Knoxville-Morristown-Sevierville, TN CSA"
"TN0463","Knoxville-Morristown-Sevierville, TN CSA"
"TN0133","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0523","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0597","Memphis-Forrest City, TN-MS-AR CSA"
"TN0575","Martin-Union City, TN CSA"
"TN0085","Knoxville-Morristown-Sevierville, TN CSA"
"TN0821","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0183","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0579","Overton:TN"
"TN0768","Henry:TN"
"TN0208","Perry:TN"
"TN0842","Perry:TN"
"TN0209","Pickett:TN"
"TN0803","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0214","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0635","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0138","Knoxville-Morristown-Sevierville, TN CSA"
"TN0800","Memphis-Forrest City, TN-MS-AR CSA"
"TN0799","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0818","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0822","Knoxville-Morristown-Sevierville, TN CSA"
"TN0180","Giles:TN"
"TN0843","Putnam:TN"
"TN0189","Memphis-Forrest City, TN-MS-AR CSA"
"TN0786","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0844","Knoxville-Morristown-Sevierville, TN CSA"
"TN0781","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0795","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0796","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0797","Knoxville-Morristown-Sevierville, TN CSA"
"TN0468","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0858","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0593","Memphis-Forrest City, TN-MS-AR CSA"
"TN0833","Cumberland:TN"
"TN0092","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0584","Knoxville-Morristown-Sevierville, TN CSA"
"TN0649","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0047","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0809","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0788","Knoxville-Morristown-Sevierville, TN CSA"
"TN0687","Memphis-Forrest City, TN-MS-AR CSA"
"TN0857","Coffee:TN"
"TN0785","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0807","Knoxville-Morristown-Sevierville, TN CSA"
"TN0135","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0793","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0129","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0615","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0075","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0185","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0624","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0627","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0201","Knoxville-Morristown-Sevierville, TN CSA"
"TN0864","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0508","Knoxville-Morristown-Sevierville, TN CSA"
"TN0733","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0859","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0823","Knoxville-Morristown-Sevierville, TN CSA"
"TN0817","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0187","Knoxville-Morristown-Sevierville, TN CSA"
"TN0555","Knoxville-Morristown-Sevierville, TN CSA"
"TN0569","Monroe:TN"
"TN0840","Knoxville-Morristown-Sevierville, TN CSA"
"TN0850","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0684","Memphis-Forrest City, TN-MS-AR CSA"
"TN0688","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TN0783","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0134","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0805","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0205","Chattanooga-Cleveland-Dalton, TN-GA CSA"
"TN0268","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0184","Nashville-Davidson--Murfreesboro, TN CSA"
"TN0186","Johnson City-Kingsport-Bristol, TN-VA CSA"
"TX0596","Dallas-Fort Worth, TX-OK CSA"
"TX0841","Houston-The Woodlands, TX CSA"
"TX0834","Dallas-Fort Worth, TX-OK CSA"
"TX0128","Taylor:TX"
"TX0102","Houston-The Woodlands, TX CSA"
"TX0098","Houston-The Woodlands, TX CSA"
"TX0328","Brewster:TX"
"TX0002","Angelina:TX"
"TX0164","Dallas-Fort Worth, TX-OK CSA"
"TX0618","Amarillo-Pampa-Borger, TX CSA"
"TX0096","Houston-The Woodlands, TX CSA"
"TX0572","Travis:TX"
"TX0176","Travis:TX"
"TX0450","Houston-The Woodlands, TX CSA"
"TX0125","Jefferson:TX"
"TX0304","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0307","Brewster:TX"
"TX1050","Lamar:TX"
"TX0236","Houston-The Woodlands, TX CSA"
"TX0315","Brooks:TX"
"TX0019","Brown:TX"
"TX0306","Wichita:TX"
"TX1009","Grimes:TX"
"TX0960","Lubbock-Plainview-Levelland, TX CSA"
"TX0320","Amarillo-Pampa-Borger, TX CSA"
"TX0133","Lubbock-Plainview-Levelland, TX CSA"
"TX0050","Dallas-Fort Worth, TX-OK CSA"
"TX0909","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0025","Houston-The Woodlands, TX CSA"
"TX0325","Midland-Odessa, TX CSA"
"TX0286","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0121","Amarillo-Pampa-Borger, TX CSA"
"TX0329","Lamb:TX"
"TX0001","Andrews:TX"
"TX0336","Reagan:TX"
"TX0117","Howard:TX"
"TX0338","Lipscomb:TX"
"TX0340","Mcculloch:TX"
"TX1077","Stephens:TX"
"TX0342","Terry:TX"
"TX0022","Brownsville-Harlingen-Raymondville, TX CSA"
"TX0193","Wichita:TX"
"TX0269","Dimmit:TX"
"TX0027","Childress:TX"
"TX0349","Dallas-Fort Worth, TX-OK CSA"
"TX0140","Mitchell:TX"
"TX0603","Dallas-Fort Worth, TX-OK CSA"
"TX0361","La Salle:TX"
"TX0362","Crane:TX"
"TX0363","Foard:TX"
"TX0200","Zavala:TX"
"TX0040","Dallam:TX"
"TX0090","Houston-The Woodlands, TX CSA"
"TX0184","Val Verde:TX"
"TX0367","Castro:TX"
"TX0368","Moore:TX"
"TX1086","Moore:TX"
"TX0137","Maverick:TX"
"TX0761","Lamb:TX"
"TX0065","El Paso-Las Cruces, TX-NM CSA"
"TX0370","Schleicher:TX"
"TX1087","Schleicher:TX"
"TX0069","Floyd:TX"
"TX0375","Pecos:TX"
"TX0275","Kerrville-Fredericksburg, TX CSA"
"TX0743","Gonzales:TX"
"TX0045","Dallas-Fort Worth, TX-OK CSA"
"TX0746","Hansford:TX"
"TX0742","Jones:TX"
"TX0023","Brownsville-Harlingen-Raymondville, TX CSA"
"TX0075","Haskell:TX"
"TX0382","Deaf Smith:TX"
"TX0388","Kimble:TX"
"TX0290","Kerrville-Fredericksburg, TX CSA"
"TX0070","Bell:TX"
"TX0287","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0263","McAllen-Edinburg, TX CSA"
"TX0048","Dawson:TX"
"TX0190","Webb:TX"
"TX0116","Lubbock-Plainview-Levelland, TX CSA"
"TX0391","Lamb:TX"
"TX0393","Llano:TX"
"TX0632","Presidio:TX"
"TX0633","Mason:TX"
"TX0634","Motley:TX"
"TX0635","Upton:TX"
"TX0400","Amarillo-Pampa-Borger, TX CSA"
"TX0895","Terry:TX"
"TX0402","Hall:TX"
"TX0403","Menard:TX"
"TX0750","Irion:TX"
"TX0139","Midland-Odessa, TX CSA"
"TX0187","Ward:TX"
"TX0407","Cochran:TX"
"TX0283","Bailey:TX"
"TX0146","Nacogdoches:TX"
"TX0812","Lamb:TX"
"TX0079","Amarillo-Pampa-Borger, TX CSA"
"TX0415","Amarillo-Pampa-Borger, TX CSA"
"TX0561","Reeves:TX"
"TX0418","Ochiltree:TX"
"TX0420","Lubbock-Plainview-Levelland, TX CSA"
"TX0963","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0126","Jefferson:TX"
"TX0078","Garza:TX"
"TX0430","Coke:TX"
"TX0265","McAllen-Edinburg, TX CSA"
"TX0433","Uvalde:TX"
"TX0434","Tom Green:TX"
"TX0281","Gaines:TX"
"TX0440","Wheeler:TX"
"TX0162","Scurry:TX"
"TX0085","Hansford:TX"
"TX0446","Midland-Odessa, TX CSA"
"TX0447","Erath:TX"
"TX0469","Lubbock-Plainview-Levelland, TX CSA"
"TX0149","Nolan:TX"
"TX0983","Lubbock-Plainview-Levelland, TX CSA"
"TX0786","Milam:TX"
"TX0477","Swisher:TX"
"TX0478","Hall:TX"
"TX0182","Uvalde:TX"
"TX0479","Presidio:TX"
"TX0135","Mclennan:TX"
"TX0483","Collingsworth:TX"
"TX0607","Wichita:TX"
"TX0591","Houston-The Woodlands, TX CSA"
"TX0687","Houston-The Woodlands, TX CSA"
"TX1075","Dallas-Fort Worth, TX-OK CSA"
"TX0083","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0058","Dallas-Fort Worth, TX-OK CSA"
"TX0648","Dallas-Fort Worth, TX-OK CSA"
"TX0597","Houston-The Woodlands, TX CSA"
"TX0736","Comanche:TX"
"TX0049","Dallas-Fort Worth, TX-OK CSA"
"TX0451","Houston-The Woodlands, TX CSA"
"TX0600","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0160","Rusk:TX"
"TX0109","McAllen-Edinburg, TX CSA"
"TX0946","McAllen-Edinburg, TX CSA"
"TX0791","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0060","Dallas-Fort Worth, TX-OK CSA"
"TX0737","Coryell:TX"
"TX0540","Houston-The Woodlands, TX CSA"
"TX0739","Falls:TX"
"TX0876","Houston-The Woodlands, TX CSA"
"TX0489","Kinney:TX"
"TX0574","Dallas-Fort Worth, TX-OK CSA"
"TX0165","Dallas-Fort Worth, TX-OK CSA"
"TX0868","Houston-The Woodlands, TX CSA"
"TX0076","Houston-The Woodlands, TX CSA"
"TX0836","Dallas-Fort Worth, TX-OK CSA"
"TX0557","Uvalde:TX"
"TX0359","Houston-The Woodlands, TX CSA"
"TX0492","Glasscock:TX"
"TX0638","Glasscock:TX"
"TX0318","Jefferson:TX"
"TX0773","Mills:TX"
"TX0066","El Paso-Las Cruces, TX-NM CSA"
"TX0211","Houston-The Woodlands, TX CSA"
"TX0105","Houston-The Woodlands, TX CSA"
"TX0910","Houston-The Woodlands, TX CSA"
"TX0512","Tyler-Jacksonville, TX CSA"
"TX1065","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0086","Hardin:TX"
"TX0833","Houston-The Woodlands, TX CSA"
"TX0495","Hartley:TX"
"TX0497","McAllen-Edinburg, TX CSA"
"TX0268","Dallas-Fort Worth, TX-OK CSA"
"TX0498","El Paso-Las Cruces, TX-NM CSA"
"TX0046","Dallas-Fort Worth, TX-OK CSA"
"TX0501","Amarillo-Pampa-Borger, TX CSA"
"TX0214","Hill:TX"
"TX0504","Jim Hogg:TX"
"TX0506","Amarillo-Pampa-Borger, TX CSA"
"TX0757","Karnes:TX"
"TX0508","Corpus Christi-Kingsville-Alice, TX CSA"
"TX1028","McAllen-Edinburg, TX CSA"
"TX0134","Mclennan:TX"
"TX0052","Dallas-Fort Worth, TX-OK CSA"
"TX0965","Bowie:TX"
"TX0938","Houston-The Woodlands, TX CSA"
"TX0538","Dallas-Fort Worth, TX-OK CSA"
"TX1049","Maverick:TX"
"TX0295","Houston-The Woodlands, TX CSA"
"TX0043","Dallas-Fort Worth, TX-OK CSA"
"TX0766","Mclennan:TX"
"TX0029","Dallas-Fort Worth, TX-OK CSA"
"TX0514","Mcmullen:TX"
"TX0033","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0296","Limestone:TX"
"TX0753","Jefferson:TX"
"TX0284","Bowie:TX"
"TX0829","Newton:TX"
"TX0780","Stonewall:TX"
"TX0080","Gregg:TX"
"TX0175","Titus:TX"
"TX0157","Polk:TX"
"TX1045","Webb:TX"
"TX0422","Brewster:TX"
"TX0824","Houston-The Woodlands, TX CSA"
"TX0026","Tyler-Jacksonville, TX CSA"
"TX0586","Zapata:TX"
"TX0016","Houston-The Woodlands, TX CSA"
"TX0143","Houston-The Woodlands, TX CSA"
"TX0500","El Paso-Las Cruces, TX-NM CSA"
"TX0573","Dallas-Fort Worth, TX-OK CSA"
"TX0300","Amarillo-Pampa-Borger, TX CSA"
"TX0250","Houston-The Woodlands, TX CSA"
"TX1076","Houston-The Woodlands, TX CSA"
"TX0266","McAllen-Edinburg, TX CSA"
"TX0549","Sterling:TX"
"TX0163","Travis:TX"
"TX0009","Bell:TX"
"TX0559","Terrell:TX"
"TX0010","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0555","Limestone:TX"
"TX0556","Tom Green:TX"
"TX0560","Hays:TX"
"TX0180","Travis:TX"
"TX0760","Foard:TX"
"TX0127","Dallas-Fort Worth, TX-OK CSA"
"TX0181","Tyler:TX"
"TX0568","Upton:TX"
"TX0563","El Paso-Las Cruces, TX-NM CSA"
"TX0564","Bell:TX"
"TX0185","Victoria-Port Lavaca, TX CSA"
"TX0156","Dallas-Fort Worth, TX-OK CSA"
"TX0830","Lubbock-Plainview-Levelland, TX CSA"
"TX0171","Dallas-Fort Worth, TX-OK CSA"
"TX0206","Houston-The Woodlands, TX CSA"
"TX0253","Williamson:TX"
"TX0203","Yoakum:TX"
"TX0589","Zavala:TX"
"TX0819","Travis:TX"
"TX0820","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX1080","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0684","Dallas-Fort Worth, TX-OK CSA"
"TX0217","Anderson:TX"
"TX0218","Victoria-Port Lavaca, TX CSA"
"TX0683","Travis:TX"
"TX0948","Travis:TX"
"TX1037","Travis:TX"
"TX1015","Dallas-Fort Worth, TX-OK CSA"
"TX0302","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0303","Bastrop:TX"
"TX1035","Houston-The Woodlands, TX CSA"
"TX0850","Montague:TX"
"TX0680","Houston-The Woodlands, TX CSA"
"TX0679","Burnet:TX"
"TX0870","Brazos:TX"
"TX0893","Lubbock-Plainview-Levelland, TX CSA"
"TX1039","Bowie:TX"
"TX0858","Panola:TX"
"TX0324","Cass:TX"
"TX0811","Amarillo-Pampa-Borger, TX CSA"
"TX0885","Archer:TX"
"TX0851","Amarillo-Pampa-Borger, TX CSA"
"TX1063","Kinney:TX"
"TX0869","Houston-The Woodlands, TX CSA"
"TX0867","Brownsville-Harlingen-Raymondville, TX CSA"
"TX0247","Dallas-Fort Worth, TX-OK CSA"
"TX0655","Moore:TX"
"TX0615","Hemphill:TX"
"TX0667","Van Zandt:TX"
"TX0651","Dallas-Fort Worth, TX-OK CSA"
"TX0984","Donley:TX"
"TX1038","Dallas-Fort Worth, TX-OK CSA"
"TX0693","Coryell:TX"
"TX0694","Coryell:TX"
"TX0875","Houston:TX"
"TX0237","Houston-The Woodlands, TX CSA"
"TX0866","Maverick:TX"
"TX0659","Houston-The Woodlands, TX CSA"
"TX0840","Kerrville-Fredericksburg, TX CSA"
"TX0226","Dallas-Fort Worth, TX-OK CSA"
"TX0230","Dallas-Fort Worth, TX-OK CSA"
"TX0864","Brownsville-Harlingen-Raymondville, TX CSA"
"TX0974","Houston-The Woodlands, TX CSA"
"TX0972","Hamilton:TX"
"TX0664","Houston-The Woodlands, TX CSA"
"TX0653","Jasper:TX"
"TX1056","Kerrville-Fredericksburg, TX CSA"
"TX1061","Kerrville-Fredericksburg, TX CSA"
"TX0927","Corpus Christi-Kingsville-Alice, TX CSA"
"TX1008","Fayette:TX"
"TX0900","Webb:TX"
"TX0793","Lubbock-Plainview-Levelland, TX CSA"
"TX0874","Llano:TX"
"TX0106","Harrison:TX"
"TX0243","McAllen-Edinburg, TX CSA"
"TX0231","Dallas-Fort Worth, TX-OK CSA"
"TX0672","Dallas-Fort Worth, TX-OK CSA"
"TX0949","McAllen-Edinburg, TX CSA"
"TX0923","Sabine:TX"
"TX0859","Camp:TX"
"TX0930","Edwards:TX"
"TX0950","Uvalde:TX"
"TX0929","San Augustine:TX"
"TX0848","San Saba:TX"
"TX0882","Houston-The Woodlands, TX CSA"
"TX0650","Baylor:TX"
"TX0235","Dallas-Fort Worth, TX-OK CSA"
"TX0087","Hardin:TX"
"TX1053","Sherman:TX"
"TX1003","Dallas-Fort Worth, TX-OK CSA"
"TX0232","Dallas-Fort Worth, TX-OK CSA"
"TX0225","Colorado:TX"
"TX0246","McAllen-Edinburg, TX CSA"
"TX0852","Wichita:TX"
"TX0216","Wichita:TX"
"TX0928","Tyler:TX"
"TX0614","Lavaca:TX"
"TX0166","Dallas-Fort Worth, TX-OK CSA"
"TX0857","Dallas-Fort Worth, TX-OK CSA"
"TX0688","Houston-The Woodlands, TX CSA"
"TX0823","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0888","Houston-The Woodlands, TX CSA"
"TX0610","Dallas-Fort Worth, TX-OK CSA"
"TX1051","Tom Green:TX"
"TX0668","Bowie:TX"
"TX0904","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0971","Houston-The Woodlands, TX CSA"
"TX0249","Travis:TX"
"TX0708","Travis:TX"
"TX1025","El Paso-Las Cruces, TX-NM CSA"
"TX1027","Houston-The Woodlands, TX CSA"
"TX1047","Dallas-Fort Worth, TX-OK CSA"
"TX1069","Kinney:TX"
"TX0879","Dallas-Fort Worth, TX-OK CSA"
"TX1006","El Paso-Las Cruces, TX-NM CSA"
"TX0233","Houston-The Woodlands, TX CSA"
"TX0998","Travis:TX"
"TX0997","Williamson:TX"
"TX0802","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0996","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX1000","Victoria-Port Lavaca, TX CSA"
"TX1041","Dallas-Fort Worth, TX-OK CSA"
"TX0808","Williamson:TX"
"TX0844","Dallas-Fort Worth, TX-OK CSA"
"TX0905","Dallas-Fort Worth, TX-OK CSA"
"TX0845","Houston-The Woodlands, TX CSA"
"TX0846","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0883","Lavaca:TX"
"TX0691","Houston-The Woodlands, TX CSA"
"TX1030","Hays:TX"
"TX0239","Hays:TX"
"TX1081","Dallas-Fort Worth, TX-OK CSA"
"TX0912","Houston:TX"
"TX0821","Houston-The Woodlands, TX CSA"
"TX1004","Houston-The Woodlands, TX CSA"
"TX1010","Williamson:TX"
"TX0853","Dallas-Fort Worth, TX-OK CSA"
"TX0855","Dallas-Fort Worth, TX-OK CSA"
"TX0856","Dallas-Fort Worth, TX-OK CSA"
"TX0881","Erath:TX"
"TX1011","Dallas-Fort Worth, TX-OK CSA"
"TX0657","Wichita:TX"
"TX0933","Corpus Christi-Kingsville-Alice, TX CSA"
"TX0122","Jackson:TX"
"TX0924","Jim Hogg:TX"
"TX0494","Gregg:TX"
"TX0695","Blanco:TX"
"TX0890","Dallas-Fort Worth, TX-OK CSA"
"TX0981","Tom Green:TX"
"TX1029","Brownsville-Harlingen-Raymondville, TX CSA"
"TX0988","Dallas-Fort Worth, TX-OK CSA"
"TX0794","Houston-The Woodlands, TX CSA"
"TX0797","Houston-The Woodlands, TX CSA"
"TX0798","Dallas-Fort Worth, TX-OK CSA"
"TX0989","Dallas-Fort Worth, TX-OK CSA"
"TX0992","Houston-The Woodlands, TX CSA"
"TX0993","Houston-The Woodlands, TX CSA"
"TX0799","Dallas-Fort Worth, TX-OK CSA"
"TX0991","Houston-The Woodlands, TX CSA"
"TX0994","Houston-The Woodlands, TX CSA"
"TX0795","Houston-The Woodlands, TX CSA"
"TX0990","Houston-The Woodlands, TX CSA"
"TX0987","Dallas-Fort Worth, TX-OK CSA"
"TX0986","Sabine:TX"
"TX0800","Dallas-Fort Worth, TX-OK CSA"
"TX0801","Houston-The Woodlands, TX CSA"
"TX0803","Dallas-Fort Worth, TX-OK CSA"
"TX0995","Houston-The Woodlands, TX CSA"
"TX0804","Houston-The Woodlands, TX CSA"
"TX0877","Llano:TX"
"TX1084","Bastrop:TX"
"TX0224","Dallas-Fort Worth, TX-OK CSA"
"TX0849","Lubbock-Plainview-Levelland, TX CSA"
"TX1104","Houston-The Woodlands, TX CSA"
"TX0654","Houston-The Woodlands, TX CSA"
"TX0880","Dallas-Fort Worth, TX-OK CSA"
"TX0671","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0670","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0669","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX1013","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX1012","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0896","Montague:TX"
"TX0897","Nacogdoches:TX"
"TX0898","Nacogdoches:TX"
"TX0899","Nacogdoches:TX"
"TX0979","Houston-The Woodlands, TX CSA"
"TX0873","San Antonio-New Braunfels-Pearsall, TX CSA"
"TX0666","Newton:TX"
"TX0854","Dallas-Fort Worth, TX-OK CSA"
"TX0229","Dallas-Fort Worth, TX-OK CSA"
"TX0227","Dallas-Fort Worth, TX-OK CSA"
"TX0155","Orange:TX"
"TX1083","Dallas-Fort Worth, TX-OK CSA"
"TX1024","Anderson:TX"
"TX0815","Dallas-Fort Worth, TX-OK CSA"
"TX1016","Dallas-Fort Worth, TX-OK CSA"
"TX0952","Polk:TX"
