"market","Operator_Code","count","total_waste"
"Los Angeles-Long Beach, CA CSA","MISSION RECYCLING",2,363
"Los Angeles-Long Beach, CA CSA","NORCA",1,1200
"Los Angeles-Long Beach, CA CSA","NORWALK INDUSTRIES GENERAL PARTNERS",1,27.5
"Los Angeles-Long Beach, CA CSA","ORANGE COUNTY INTEGRATED WASTE MANAGEMENT DEPARTMENT",3,15015.01
"Los Angeles-Long Beach, CA CSA","PALM SPRINGS RECYCLING",2,101.46
"Los Angeles-Long Beach, CA CSA","POMONA VALLEY TRANSFER STATION",1,2000
"Los Angeles-Long Beach, CA CSA","POTENTIAL INDUSTRIES",3,774
"Los Angeles-Long Beach, CA CSA","REPUB",10,16102.89
"Los Angeles-Long Beach, CA CSA","RIVERSIDE COUNTY",6,4573.2
"Los Angeles-Long Beach, CA CSA","ROCK",1,442
"Los Angeles-Long Beach, CA CSA","SIMI VALLEY RECYCLING CENTER",1,96.2
"Los Angeles-Long Beach, CA CSA","SIMS",1,0
"Los Angeles-Long Beach, CA CSA","SON",1,63
"Los Angeles-Long Beach, CA CSA","SOUTHEAST RESOURCE RECOVERY FACILITY (SERRF) JPA",1,2000
"Los Angeles-Long Beach, CA CSA","SOUTHLAND DISPOSAL",1,300
"Los Angeles-Long Beach, CA CSA","SUN VALLEY PAPER STOCK",1,255
"Los Angeles-Long Beach, CA CSA","TALCO PLASTICS",1,63
"Los Angeles-Long Beach, CA CSA","TWO HARBORS ENTERPRISES",1,50
"Los Angeles-Long Beach, CA CSA","USDOD",1,15
"Los Angeles-Long Beach, CA CSA","VENTURA REGIONAL SANITATION DISTRICT",1,1627.5
"Los Angeles-Long Beach, CA CSA","WCNX",1,4714.63
"Los Angeles-Long Beach, CA CSA","WESTERN PACIFIC PU&PAPER",1,0
"Los Angeles-Long Beach, CA CSA","WM",20,19566.69
"Louisa:IA","LOUISA COUNTY CONSERVATION BOARD",1,18.03
"Louisa:VA","LOUISA COUNTY",9,112.5
"Louisa:VA","SANTK",1,83.55
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","CITY OF LOUISVILLE METRO GOVERNMENT",1,80.09
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","ECO TECH",1,1125.26
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","ECOSPACE BUSINESS PARK",1,88.97
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","HERITAGE ENVIRONMENTAL SERVICES",1,0
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","INNER PLANT SYSTEMS",1,3.77
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","NELSON COUNTY",1,174.81
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","QRS RECYCLING",1,370
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","QRS RIVERSIDE RECYCLING",1,128
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","REPUB",3,2365
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","ROCK",1,300
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","RUMPK",1,57.6
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","SANTK",1,466.19
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","SCOTT COUNTY",1,5.43
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","SHELBY COUNTY",1,50
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","VALLEY SANITATION",1,8.26
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","WASHINGTON COUNTY SOLID WASTE MANAGEMENT DISTRICT",1,124.88
"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN CSA","WM",2,4002.49
"Love:OK","CITY OF MARIETTA",1,12.5
"Lowndes:GA","AIGH",1,0.1
"Lowndes:GA","CITY OF VALDOSTA",1,4.8
"Lowndes:GA","LOWNDES COUNTY",1,4
"Lubbock-Plainview-Levelland, TX CSA","CITY OF LUBBOCK",2,933.44
"Lubbock-Plainview-Levelland, TX CSA","CITY OF PLAINVIEW",1,87.36
"Lubbock-Plainview-Levelland, TX CSA","CITY OF TAHOKA",1,31.01
"Lubbock-Plainview-Levelland, TX CSA","LEVELLAND RECYCLING CENTER&LANDFILL",2,37.93
"Lubbock-Plainview-Levelland, TX CSA","REPUB",1,0.58
"Lubbock-Plainview-Levelland, TX CSA","SOUTHWASTE SERVICES",1,23.74
"Luce:MI","WM",1,12.5
"Lumpkin:GA","MARK ROBINSON HAULING",1,37
"Luna:NM","CITY OF DEMING",2,122.31
"Luna:NM","VILLAGE OF COLUMBUS",1,14.5
"Lunenburg:VA","MRDN",1,349.26
"Luzerne:PA","JPMAS",1,42.4
"Luzerne:PA","LEHMAN TOWNSHIP",1,12.5
"Luzerne:PA","MIC",1,0
"Luzerne:PA","WASTE REDUCTION&RECYCLING",1,0
"Lynchburg City:VA","BEASLEY DISPOSAL",1,0.46
"Lynchburg City:VA","CYCLE SYSTEMS",1,290
"Lynchburg City:VA","REGION 2000 SERVICES AUTHORITY",1,19.13
"Lyon:KS","HAMM WASTE SERVICES",1,58.55
"Lyon:MN","LYON COUNTY",1,259.46
"Mackinac:MI","CITY OF MACKINAC ISLAND",1,12.5
"Mackinac:MI","CLARK TOWNSHIP",1,12.5
"Mackinac:MI","WM",1,63
"Macon-Bibb County--Warner Robins, GA CSA","A&D ENVIRONMENTAL SERVICES",1,0
"Macon-Bibb County--Warner Robins, GA CSA","AIGH",1,1790.1
"Macon-Bibb County--Warner Robins, GA CSA","GFL",1,63
"Macon-Bibb County--Warner Robins, GA CSA","HOUSTON COUNTY",1,632.91
"Macon-Bibb County--Warner Robins, GA CSA","MACON BIBB SOLID WASTE DEPARTMENT",1,100.59
"Macon-Bibb County--Warner Robins, GA CSA","MONROE COUNTY",1,59.21
"Macon:IL","AIGH",1,560.69
"Macon:MO","AIGH",1,492.3
"Macon:NC","MACON COUNTY",2,186.14
"Macon:TN","UPPER CUMBERLAND SOLID WASTE",1,110.76
"Madison-Janesville-Beloit, WI CSA","AIGH",1,140
"Madison-Janesville-Beloit, WI CSA","BADGER DISPOSAL",1,12.5
"Madison-Janesville-Beloit, WI CSA","CITY OF BELOIT",1,0
"Madison-Janesville-Beloit, WI CSA","CITY OF JANESVILLE",1,810.76
"Madison-Janesville-Beloit, WI CSA","CITY OF MADISON",1,150
"Madison-Janesville-Beloit, WI CSA","COLUMBIA COUNTY",1,115.7
"Madison-Janesville-Beloit, WI CSA","DANE COUNTY",1,753.81
"Madison-Janesville-Beloit, WI CSA","GREEN COUNTY",1,75
"Madison-Janesville-Beloit, WI CSA","LANDFILL REDUCTION&RECYCLING",1,0
"Madison-Janesville-Beloit, WI CSA","PELLITTERI WASTE SYSTEMS",1,750
"Madison-Janesville-Beloit, WI CSA","TOWN OF DEKORRA",1,12.5
"Madison-Janesville-Beloit, WI CSA","WM",3,803.64
"Madison:AR","MADISON COUNTY RECYCLING CENTER",1,0
"Madison:FL","AUCILLA AREA SOLID WASTE",1,221.2
"Madison:MO","CITY OF FREDERICKTOWN",1,47.22
"Madison:NE","BUDS SANITATION",1,12.5
"Madison:NE","NORTHEAST NEBRASKA SOLID WASTE COALITION (NNSWC)",1,43.58
"Magoffin:KY","RUMPK",1,15.44
"Major:OK","WCNX",1,414.39
"Manistee:MI","REPUB",1,802.21
"Manitowoc:WI","WM",1,1223.66
"Mankato-New Ulm, MN CSA","BLUE EARTH COUNTY",1,58.64
"Mankato-New Ulm, MN CSA","HOFFMAN CONSTRUCTION",1,12.5
"Mankato-New Ulm, MN CSA","LJP ENTERPRISES",1,0
"Mankato-New Ulm, MN CSA","MATHIOWETZ CONSTRUCTION",1,34.86
"Mankato-New Ulm, MN CSA","MINNESOTA WASTE PROCESSING",1,105.04
"Mankato-New Ulm, MN CSA","WM",1,0
"Mansfield-Ashland-Bucyrus, OH CSA","ASHLAND COUNTY RECYCLING CENTER",1,46
"Mansfield-Ashland-Bucyrus, OH CSA","RUMPK",5,5089.79
"Mansfield-Ashland-Bucyrus, OH CSA","SANTK",2,527.06
"Marengo:AL","AIGH",1,300
"Marinette-Iron Mountain, WI-MI CSA","EAGLE WASTE AND RECYCLING",3,37.5
"Marinette-Iron Mountain, WI-MI CSA","GREAT AMERICAN DISPOSAL",4,25
"Marinette-Iron Mountain, WI-MI CSA","MARINETTE COUNTY",1,62.67
"Marinette-Iron Mountain, WI-MI CSA","WM",1,337.78
"Marion:AR","MARION COUNTY",1,12.5
"Marion:FL","AIGH",1,484
"Marion:FL","FRIENDS RECYCLING",1,63
"Marion:FL","MARION COUNTY SOLID WASTE DEPARTMENT",1,757.59
"Marion:FL","SEABOARD / MARION OIL RECOVERY",1,0
"Marion:KS","KC DEVELOPMENT",1,0
"Marion:KY","MARION COUNTY",1,35.47
"Marion:MS","MARION COUNTY",1,53.82
"Mariposa:CA","MARIPOSA COUNTY",5,50.4
"Marlboro:SC","CITY OF BENNETTSVILLE",1,28.19
"Marquette:MI","GREAT AMERICAN DISPOSAL",1,0
"Marquette:MI","MARQUETTE COUNTY SOLID WASTE MANAGEMENT AUTHORITY",2,322.73
"Marquette:MI","WEST BRANCH TOWNSHIP",1,12.5
"Marquette:MI","WM",1,63
"Marshall:AL","REPUB",1,0
"Marshall:IA","MARSHALL COUNTY SOLID WASTE MANAGEMENT COMMISSION",1,119.03
"Marshall:IA","MIW",1,0
"Marshall:KS","HAMM WASTE SERVICES",1,20
"Marshall:KY","MARSHALL COUNTY",1,0
"Marshall:KY","WASTE PATH SANITARY LANDFILL",1,370.65
"Martin-Union City, TN CSA","REPUB",3,667.13
"Martin:IN","MARTIN COUNTY",1,12.5
"Martin:KY","HINKLE HOLDING",1,12.5
"Martin:MN","PRAIRIELAND SOLID WASTE MANAGEMENT",1,53.77
"Martin:MN","WM",1,0
"Martinsville City:VA","FIRST PIEDMONT",1,181.3
"Mason:MI","WASTE REDUCTION SYSTEMS",1,0
"Mason:TX","CITY OF MASON",1,7.96
"Matanuska Susitna:AK","MATANUSKA SUSITNA BOROUGH",6,207.81
"Matanuska Susitna:AK","MATANUSKA-SUSITNA BOROUGH",1,12.5
"Maui:HI","MAUI COUNTY",6,553.54
"Maverick:TX","CITY OF EAGLE PASS",2,33.2
"Maverick:TX","MAVERICK COUNTY LANDFILL",1,165.41
"McAllen-Edinburg, TX CSA","CITY OF EDINBURG",1,1579.29
"McAllen-Edinburg, TX CSA","CITY OF MCALLEN",1,177.3
"McAllen-Edinburg, TX CSA","CITY OF PHARR",1,0
"McAllen-Edinburg, TX CSA","CITY OF ROMA",1,13.15
"McAllen-Edinburg, TX CSA","CITY OF WESLACO",1,12.5
"McAllen-Edinburg, TX CSA","HIDALGO COUNTY",1,21.29
"McAllen-Edinburg, TX CSA","REPUB",1,923.31
"McAllen-Edinburg, TX CSA","STARR COUNTY",2,195.77
"McCreary:KY","WCNX",1,63
"McDonough:IL","TRI COUNTY REGIONAL COLLECTION FACILITY",1,63
"McKenzie:ND","MCKENZIE COUNTY",1,24.74
"Mcculloch:TX","CITY OF BRADY",1,36.2
"Mccurtain:OK","CITY OF BROKEN BOW",1,93.87
"Mccurtain:OK","MCCURTAIN COUNTY",2,37.43
"Mcdonough:IL","WM",1,226.64
"Mcdowell:WV","ESI",1,233.43
"Mcduffie:GA","MCDUFFIE COUNTY",1,90.5
"Mcintosh:GA","MCINTOSH COUNTY",1,133.59
"Mcintosh:ND","WM",1,17.28
"Mcintosh:OK","CITY OF CHECOTAH",1,12.5
"Mcintosh:OK","TULSA REFUSE/JIM HINDS SANITATION",1,12.5
"Mckean:PA","CWST",2,531.69
"Mckinley:NM","MCKINLEY COUNTY",1,0.3
"Mckinley:NM","NORTHWEST NM REGIONAL WASTE AUTHORITY",2,407.84
"Mclean:ND","WM",1,25
"Mclennan:TX","CITY OF WACO",1,926.35
"Mclennan:TX","WM",1,321.47
"Mcmullen:TX","MCMULLEN COUNTY",1,1.6
"Mcnairy:TN","GFL",1,85.04
"Mcpherson:KS","MCPHERSON AREA SOLID WASTE UTILITY",2,147.22
"Meagher:MT","MONTANA WASTE SYSTEMS",1,0
"Mecklenburg:VA","SOUTHSIDE REGIONAL PUBLIC SERVICE AUTHORITY",1,265.64
"Medford-Grants Pass, OR CSA","NORCA",2,65.63
"Medford-Grants Pass, OR CSA","REPUB",1,95.12
"Medford-Grants Pass, OR CSA","ROGUE DISPOSAL&RECYCLING",2,1724.59
"Medford-Grants Pass, OR CSA","ROTO ROOTER SEWER AND DRAIN SERVICE",1,4.27
"Medford-Grants Pass, OR CSA","SOUTHERN OREGON SANITATION",2,11.96
"Meeker:MN","MEEKER COUNTY",1,25.51
"Meigs:OH","KILBARGER CONSTRUCTION",1,54.02
"Meigs:OH","MANLEY'S RECYCLING CENTER",1,0
"Meigs:TN","MEIGS COUNTY",1,12.5
"Memphis-Forrest City, TN-MS-AR CSA","CITY OF BARTLETT",1,146.7
"Memphis-Forrest City, TN-MS-AR CSA","CITY OF COLLIERVILLE",1,44.7
"Memphis-Forrest City, TN-MS-AR CSA","CITY OF MEMPHIS",1,143.5
"Memphis-Forrest City, TN-MS-AR CSA","INTERNATIONAL PAPER",1,175
"Memphis-Forrest City, TN-MS-AR CSA","MEMPHIS RECYCLING SERVICES",1,200
"Memphis-Forrest City, TN-MS-AR CSA","PRATT",1,63
"Memphis-Forrest City, TN-MS-AR CSA","REPUB",3,2761.71
"Memphis-Forrest City, TN-MS-AR CSA","SANTK",1,232.49
"Memphis-Forrest City, TN-MS-AR CSA","WM",2,1728.55
"Menard:TX","CITY OF MENARD",1,0.24
"Mendocino:CA","C&S WASTE SOLUTIONS",1,200
"Mendocino:CA","COLD CREEK COMPOST",1,0
"Mendocino:CA","MENDOCINO SOLID WASTE MANAGEMENT AUTHORITY",6,60.5
"Mendocino:CA","SOLID WASTES OF WILLITS",2,68
"Mercer:KY","MERCER COUNTY",1,17.33
"Mercer:ND","CITY OF BEULAH",1,12.5
"Mercer:ND","MERCER COUNTY",1,15.18
"Mercer:WV","MERCER COUNTY SOLID WASTE AUTHORITY",1,76.05
"Mesa:CO","GOODWIN SEPTIC SERVICES",1,1.83
"Mesa:CO","GREEN GROUP HOLDINGS",5,655.62
"Mesa:CO","WM",1,35.7
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","ATS ENVIRONMENTAL",1,0
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","BIG APPLE DEMOLITION",1,0
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","BROWARD COUNTY",3,187.39
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","BROWARD COUNTY WASTE&RECYCLING SERVICES",1,50
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","CITY OF CORAL SPRINGS",1,12.5
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","CITY OF DEERFIELD BEACH",1,12.5
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","CITY OF KEY WEST",1,191
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","CLIFF BERRY",3,0
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","DADE RECYCLING CENTER",1,3139.85
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","EAST COAST RECYCLING (ECR)",1,300
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","FSR HAULING&RECYCLING",1,63
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","J&A WASTE",1,63
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","KEY WEST TRANSFER STATION",1,63
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","MARTIN COUNTY",1,1016.82
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","MIAMI DADE COUNTY",4,6752.75
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","MONROE CONCRETE PRODUCTS",1,5.69
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","NU WAY RECYCLING",1,162.95
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","P H WASTE COLLECTION SERVICE",1,12.5
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","PALM BEACH COUNTY SOLID WASTE AUTHORITY",2,1800.8
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","PALM BEACH COUNTY SWA",6,8469.19
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","PATRICK JAMES ECYCLE",1,0
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","RECYCLING SERVICES OF FLORIDA",2,63
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","REPUB",2,716.46
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","ROCK",1,0
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","SOUTHEASTERN RECYCLING",1,300
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","SOUTHERN WASTE SYSTEMS",11,525.67
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","ST LUCIE COUNTY",1,1275.19
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","USFILTER RECOVERY SERVICES (MID ATLANTIC)",1,0
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","WCNX",4,426
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","WM",16,9342.95
"Miami-Port St. Lucie-Fort Lauderdale, FL CSA","WORLD WASTE RECYCLING",1,0
"Miami-dade:FL","MIAMI DADE COUNTY",1,743.52
"Miami:OH","MIAMI COUNTY",1,291.98
"Middlesex:VA","MIDDLESEX COUNTY",1,11.15
"Midland-Odessa, TX CSA","CITY OF MIDLAND",1,799.15
"Midland-Odessa, TX CSA","CITY OF STANTON",1,23.33
"Midland-Odessa, TX CSA","REPUB",1,934.17
"Mifflin:PA","BOROUGH OF LEWISTOWN",1,2.5
"Mifflin:PA","MIFFLIN COUNTY SOLID WASTE AUTHORITY",1,0
"Mifflin:PA","PHEASANT VALLEY RECYCLING",1,18.18
"Millard:UT","MILLARD COUNTY",2,52.52
"Miller:AR","MILLER COUNTY SOLID WASTE&RECYCLING",2,12.5
"Milwaukee-Racine-Waukesha, WI CSA","AIGH",9,5994.87
"Milwaukee-Racine-Waukesha, WI CSA","CITY OF CUDAHY",1,12.5
"Milwaukee-Racine-Waukesha, WI CSA","CITY OF MILWAUKEE",1,63
"Milwaukee-Racine-Waukesha, WI CSA","CITY OF WAUWATOSA",1,75
"Milwaukee-Racine-Waukesha, WI CSA","COV",1,1130.77
"Milwaukee-Racine-Waukesha, WI CSA","REPUB",2,1078.4
"Milwaukee-Racine-Waukesha, WI CSA","TOWN OF PORTLAND",1,12.5
"Milwaukee-Racine-Waukesha, WI CSA","VILLAGE OF SHOREWOOD",1,12.5
"Milwaukee-Racine-Waukesha, WI CSA","WM",9,7121.85
"Mineral:CO","MINERAL COUNTY",1,4.12
"Mineral:NV","CITY OF HAWTHORNE",1,41.25
"Mineral:NV","HUMBOLDT COUNTY",1,87.23
"Minidoka:ID","SOUTHERN IDAHO REGIONAL SOLID WASTE",1,12.5
"Minneapolis-St. Paul, MN-WI CSA","AIGH",2,325.88
"Minneapolis-St. Paul, MN-WI CSA","ALPHA CONTAINER SERVICES&RECYCLING",1,0
"Minneapolis-St. Paul, MN-WI CSA","ATOMIC RECYCLING",1,63
"Minneapolis-St. Paul, MN-WI CSA","B&E RECYCLING",1,0
"Minneapolis-St. Paul, MN-WI CSA","BUCKINGHAM RECYCLES",1,63
"Minneapolis-St. Paul, MN-WI CSA","BUECKERS SANITATION",2,8.12
"Minneapolis-St. Paul, MN-WI CSA","DEM CON COMPANIES",1,140.48
"Minneapolis-St. Paul, MN-WI CSA","EAST CENTRAL SOLID WASTE COMMISSION",1,1.46
"Minneapolis-St. Paul, MN-WI CSA","ELECTRONIC SALVAGE INDUSTRIES",1,0
"Minneapolis-St. Paul, MN-WI CSA","EUREKA RECYCLING",1,190
"Minneapolis-St. Paul, MN-WI CSA","FREEWAY TRANSFER",1,334.25
"Minneapolis-St. Paul, MN-WI CSA","HANSEN SANITATION",1,0
"Minneapolis-St. Paul, MN-WI CSA","HENNEPIN COUNTY",1,300
"Minneapolis-St. Paul, MN-WI CSA","INTERSTATE DISPOSAL",1,0
"Minneapolis-St. Paul, MN-WI CSA","IP",1,300
"Minneapolis-St. Paul, MN-WI CSA","J&J RECYCLING AND MUDEK TRUCKING",1,0.99
"Minneapolis-St. Paul, MN-WI CSA","MALL OF AMERICA",1,31.3
"Minneapolis-St. Paul, MN-WI CSA","MCLEOD COUNTY",1,0
"Minneapolis-St. Paul, MN-WI CSA","NORTHERN METALS RECYCLING",1,0
"Minneapolis-St. Paul, MN-WI CSA","PAUL'S INDUSTRIAL GARAGE",1,63
"Minneapolis-St. Paul, MN-WI CSA","PIERCE COUNTY",1,16
"Minneapolis-St. Paul, MN-WI CSA","PYTHONS OF ST CLOUD",1,85
"Minneapolis-St. Paul, MN-WI CSA","RANDY'S ENVIRONMENTAL SERVICES",3,27.52
"Minneapolis-St. Paul, MN-WI CSA","REPUB",4,1886.14
"Minneapolis-St. Paul, MN-WI CSA","RESOURCE RECOVERY TECHNOLOGIES",1,0
"Minneapolis-St. Paul, MN-WI CSA","RICE COUNTY",2,184.48
"Minneapolis-St. Paul, MN-WI CSA","ROCK",1,63
"Minneapolis-St. Paul, MN-WI CSA","SHAMROCK DISPOSAL&SHAMROCK RECYCLING&TRANSFER",1,192
"Minneapolis-St. Paul, MN-WI CSA","SRC RECYCLING CENTER",1,4
"Minneapolis-St. Paul, MN-WI CSA","STEELE COUNTY",1,169.08
"Minneapolis-St. Paul, MN-WI CSA","STRATEGIC MATERIAL",1,0
"Minneapolis-St. Paul, MN-WI CSA","THE MULCH STORE",1,95.15
"Minneapolis-St. Paul, MN-WI CSA","TWIN CITY REFUSE",1,4
"Minneapolis-St. Paul, MN-WI CSA","VEIT CONTAINER",1,331.73
"Minneapolis-St. Paul, MN-WI CSA","VEIT DISPOSAL SYSTEMS",1,211.54
"Minneapolis-St. Paul, MN-WI CSA","WALTER'S RECYCLING&REFUSE",1,137.45
"Minneapolis-St. Paul, MN-WI CSA","WASHINGTON COUNTY",1,63
"Minneapolis-St. Paul, MN-WI CSA","WCNX",2,276.25
"Minneapolis-St. Paul, MN-WI CSA","WM",9,5630.71
"Minnehaha:SD","ADVANCED RECYCLING",1,20
"Minnehaha:SD","CITY OF SIOUX FALLS",1,567.25
"Minnehaha:SD","MILLENNIUM RECYCLING",1,96
"Mississippi:AR","MISSISSIPPI COUNTY RSWMB",1,410.25
"Missoula:MT","PALMER ELECTRIC TECHNOLOGY ENERGY SERVICES (PETES)",1,12.5
"Missoula:MT","REPUB",2,490.72
"Missoula:MT","SEELEY LAKE REFUSE DISTRICT",1,12.5
"Mitchell:GA","SEMINOLE SANITATION",1,50
"Mitchell:KS","MITCHELL COUNTY",2,24.54
"Mitchell:TX","CITY OF COLORADO CITY",1,38.86
"Mobile-Daphne-Fairhope, AL CSA","AIGH",2,363
"Mobile-Daphne-Fairhope, AL CSA","BALDWIN COUNTY",2,494.18
"Mobile-Daphne-Fairhope, AL CSA","CARAU",1,300
"Mobile-Daphne-Fairhope, AL CSA","CITY OF FAIRHOPE",1,63.05
"Mobile-Daphne-Fairhope, AL CSA","REPUB",1,37.4
"Mobile-Daphne-Fairhope, AL CSA","WM",2,1066.66
"Modoc:CA","HOLDORFF'S RECYCLING CTR",1,0
"Modoc:CA","MODOC COUNTY",9,44.5
"Modoc:CA","WM",1,20
"Moffat:CO","MOFFAT COUNTY",1,195.22
"Mohave:AZ","ARIZONA STRIP LANDFILL",1,35.13
"Mohave:AZ","MOHAVE COUNTY",1,152.75
"Mohave:AZ","REPUB",2,465.57
"Mono:CA","MONO COUNTY",7,118.35
"Mono:CA","WCNX",1,63
"Monona:IA","MONONA COUNTY SANITARY LANDFILL AGENCY",1,19.24
"Monroe-Ruston, LA CSA","MARCK INDUSTRIES",1,63
"Monroe-Ruston, LA CSA","UNION PARISH",1,350
"Monroe-Ruston, LA CSA","WCNX",1,934.46
"Monroe-Ruston, LA CSA","WM",1,641.13
"Monroe:AR","MONROE COUNTY",1,0
"Monroe:KY","MONROE COUNTY",1,1.15
"Monroe:MS","MONROE COUNTY",1,75.48
"Monroe:TN","WCNX",1,92.41
"Monroe:WI","MONROE COUNTY",1,160.36
"Monroe:WV","HAM SANITARY LANDFILL",1,260.37
"Montague:TX","WCNX",2,200.49
"Monterey:CA","A&S METALS",2,55
"Monterey:CA","MONTEREY COUNTY",2,31
"Monterey:CA","MONTEREY COUNTY REGIONAL WASTE MANAGEMENT DISTRICT",2,1961.75
"Monterey:CA","SALINAS VALLEY SOLID WASTE AUTHORITY",1,0
"Monterey:CA","WM",5,1334.28
"Montezuma:CO","MONTEZUMA COUNTY",1,92.48
"Montgomery-Selma-Alexander City, AL CSA","AIGH",3,1134.9
"Montgomery-Selma-Alexander City, AL CSA","CITY OF MONTGOMERY",1,740.21
"Montgomery-Selma-Alexander City, AL CSA","WASTE RECYCLING",1,133
"Montgomery-Selma-Alexander City, AL CSA","WETUMPKA RECYCLING CENTER",1,4.51
"Montgomery:AR","MONTGOMERY COUNTY",2,26.23
"Montgomery:IA","IOWA WASTE SYSTEMS",2,23.01
"Montgomery:IL","REPUB",1,228.31
"Montgomery:KS","REPUB",1,259.92
"Montgomery:NC","REPUB",2,2429.56
"Montgomery:TN","BI COUNTY SOLID WASTE SYSTEM",2,639.63
"Montgomery:TN","WCNX",2,0
"Montgomery:VA","BLUE RIDGE DISPOSAL",1,6.81
"Montgomery:VA","MONTGOMERY REGIONAL SOLID WASTE AUTHORITY",1,292.76
"Montmorency:MI","ALBERT TOWNSHIP BOARD",1,4
"Montmorency:MI","MONTMORENCY OSCODA ALPENA COUNTIES",1,157.03
"Montmorency:MI","TOWN OF MONTMORENCY",3,26.5
"Montrose:CO","BROAD CANYON LANDFILL",1,81
"Montrose:CO","WM",4,184.4
"Moore:TX","CITY OF CACTUS",1,5.12
"Moore:TX","CITY OF DUMAS",1,60.99
"Morgan:CO","MORGAN COUNTY",7,171.96
"Morgan:KY","MORGAN COUNTY",1,4.46
"Morgan:MO","WCNX",1,0
"Morgantown-Fairmont, WV CSA","CITY OF KINGWOOD",1,30.02
"Morgantown-Fairmont, WV CSA","REPUB",2,312.5
"Morris:KS","HAMM WASTE SERVICES",1,0
"Morrison:MN","MORRISON COUNTY",1,67.18
"Morrow:OR","CITY OF NORTH POWDER",1,2.15
"Morrow:OR","MORROW COUNTY",1,2.02
"Morrow:OR","WCNX",1,2592.78
"Morton:KS","MORTON COUNTY",1,6.42
"Morton:ND","CITY OF MANDAN",1,63
"Morton:ND","CITY OF NEW SALEM",1,12.5
"Moses Lake-Othello, WA CSA","ADAMS COUNTY",2,0
"Moses Lake-Othello, WA CSA","CONSOLIDATED DISPOSAL SERVICES",1,0
"Moses Lake-Othello, WA CSA","GRANT COUNTY",1,346.58
"Moses Lake-Othello, WA CSA","SUNRISE DISPOSAL",2,0.01
"Motley:TX","CITY OF MATADOR",1,10.9
"Mount Pleasant-Alma, MI CSA","GRNGR",1,12.5
"Mount Pleasant-Alma, MI CSA","ISABELLA COUNTY RECYCLING CENTER",1,25
"Mountrail:ND","CITY OF STANLEY",2,15.5
"Murray:MN","MURRAY COUNTY",2,1.47
"Musselshell:MT","MUSSELLSHELL COUNTY REFUSE DISTRICT",1,63
"Myrtle Beach-Conway, SC-NC CSA","BRUNSWICK COUNTY",4,33.66
"Myrtle Beach-Conway, SC-NC CSA","CITY OF MYRTLE BEACH",1,74.81
"Myrtle Beach-Conway, SC-NC CSA","CITY OF NORTH MYRTLE BEACH",1,44.75
